.@Renfe reforzará desde el lunes los Cercanías en #Cantabria. En los horarios de más demanda se recuperará el 75% de la oferta que había antes del estado de alarma #AhoraTocaLucharJuntos @abalosmeco @mitmagob https://t.co/huax5tu3Fg,0
"Pues el MoMo da una cifra de fallecidos un 27% superior a @sanidadgob . Ya sabemos que son metodologías distintas, pero en este caso deberían ser concurrentes los números, salvo que tengamos otra cosa más que el COVID-19",1
⁉️Cuál es el motivo por el que #CiudadReal es la provincia con la tasa más alta de muertos por #Covid_19 de todo el mundo 🌍⁉️ 155 fallecidos por 100.000 hab. Los diputados nacionales del @PPCiudadReal1 hemos preguntado en el @Congreso_Es al Gobierno por esta terrible tragedia👇🏼 https://t.co/xMjJHzeNPy,1
"⭕ @jlsteeg denuncia el caos autonómico en la Comisión de Sanidad: ""Cada región da los datos como le parece"".📢 @VOX_Congreso exige que Gobierno y Ministerio unifiquen criterios y creen una base de datos común. El pueblo español tiene derecho a saber la verdad de la amenaza. https://t.co/cVl43LoyHX",0
"⭕ @Macarena_Olona destapa las informaciones falsas del indigno Marlaska sobre la protección de las Fuerzas y Cuerpos de Seguridad ante el virus chino:""Ha abandonado a los colectivos bajo su mando. Sólo se ha hecho tests al 3% del total y carecen de medios"".#GobiernoDimisión https://t.co/EgiwPwk2pC",1
"El Gobierno de #España reduce 19% la cotización de los trabajadores del sector agrario,BAJA #IRPF para #OLIVAREROS del 0,26% al 0,13%. ¿Y el gobierno de la @AndaluciaJunta donde está? Es el único gob autonómico que no ayuda a los #AGRICULTORES.Más info:https://t.co/F4EYKhjM0N",1
"Con 107 años, Ana ha vencido al #Coronavirus. Pero no es la primera vez que esta rondeña le gana la batalla a una pandemia: cuando era solo una niña superó la gripe española de 1918. Es todo un ejemplo de superación.https://t.co/SOT0XWJ8C4",0
Una célula crisis en el @MAECgob ha gestionado el regreso de nuestros compatriotas. Se ha atendido a estas personas 24h/7días semana. El gobierno fletado más de 30 vuelos de retorno. Han regresado más de 24.000 españoles. 🗣️ @AranchaGlezLaya🏛️ #AhoraTocaLucharJuntos https://t.co/E2mTO8Ygtf,0
FELIZ DÍA DEL LIBRO!!📚👉 El Gobierno baja el IVA del libro electrónico y la prensa digital del 21% al 4% https://t.co/fP0ttisKwb,0
"Un día, un importante dirigente del PP me dijo: “Cuando la izquierda gobierna, dedica el 80% de su tiempo a comunicar y sólo un 20% a gestionar, cuando gobernamos @populares es justo al revés, incluso seguro dedicamos mas tiempo a la gestión”. Así es, yo me quedo la gestión.",0
Mucha gente trabajando. Muchos invisibles imprescindibles.Esta mañana se han distribuido por la Comunitat Valenciana las 73 toneladas de productos sanitarios que ha traído el avión número 15 de la @Generalitat.Gracias. Seguimos.https://t.co/rlUBzNerQF,0
Más de 4.100 detenidos por violencia de género desde que comenzó el confinamiento https://t.co/JWvpkTu657 via @elespanolcom,1
Segunda llamada de atención del CGPJ a Iglesias en cien días de vicepresidencia. 👉🏼 «La primera obligación de un responsable público es no contribuir al desprestigio de las instituciones democráticas».https://t.co/8cl8os3Kzs,0
"El ministro del @interiorgob ha señalado q la saturación del CETI de Melilla viene de lejos.Es tan cierto como q ha pasado dl 170% al 214% y q está en su mano q no se produzca. Si autorizasen más traslados a la península, no habría saturación.#PreguntasParlamentarias https://t.co/E505U21E7M",1
"Científicos españoles desarrollan un método de testeo masivo sin utilizar test comercialesHicieron el estudio piloto en una residencia de ancianos y lograron detectar un total de 76 infectados entre los 148 pacientes, de los cuales 44 eran asintomáticos https://t.co/Iv9xfDHI2Y",0
"En Polonia, como son fascistas, han iniciado ya la primera etapa de un desconfinamiento en cuatro fases. Si se produce un repunte de los contagios, retrocederán a la anterior. Aquí, como somos progresistas, carecemos de estrategia de salida:https://t.co/gANT2UgXlU",1
"Previsiones de @FUNCASES para la economía española tras el Covid-19:-  PIB -7%-  Déficit &gt;10% -  Uno de cada cuatro trabajadores en paro o en un ERTEHay que actuar ya, de forma contundente y con políticas bien diseñadas, para que nos recuperemos en el menor tiempo posible.",1
"Juan Roig eleva a 1,75 millones de euros su apuesta por el deporte olímpico https://t.co/Mbe4TjvawL vía @Palco23_es",0
"En México, la UE destinará en un primer momento 5 millones de euros en medidas de apoyo al sector salud y a la protección de los sectores más vulnerables de la población.Solo unidos, lo conseguiremos.Os invito a leer mi artículo:#COVID19https://t.co/1JwF0eQ8YR",0
"No es el 🅿️🅿️, son los sanitariosQuerellas contra Sánchez y su gobierno por las mascarillas 'fake':👉 Los colegios de enfermeros se querellan contra Sánchez e Illa👉 Los sindicatos médicos, los colegios de enfermeros y CSIF contra Illa https://t.co/VcOhL7cdlO",1
"34.355 sanitarios infectados. Vergüenza de Gobierno. Actúen YA, protegiendo a los que cuidan de nuestras vidas. Hechos no palabras.",1
"Siguen aumentando los sanitarios contagiados, son ya 34.355, el 16%. A la falta de equipos de seguridad y test se suman ahora los nuevos hechos sobre la nefasta gestión de la autoridad sanitaria única en la compra de mascarillas y test. Alguien tiene q asumir responsabilidades YA",0
"Tras el #EUCO, España ha insistido en una triple red de seguridad y el Consejo acepta ponerla en marcha el 1 de junio:1⃣ 25.000m€ del BEI para pymes2⃣ Plan SURE 100.000m€3⃣ Línea crédito MEDE🗣️  @AranchaGlezLaya#AhoraTocaLucharJuntos https://t.co/Qa6T3DJHD1",1
"Tras el #EUCO, España ha logrado un amplio apoyo a aspectos de las propuestas de España sobre el Fondo de Recuperación:1⃣ Se apoya su robustez (1 billón/1,5 billones)2⃣ Se apoya su creaciónEl 6 de mayo seguiremos perfilándolo.🗣️  @AranchaGlezLaya#AhoraTocaLucharJuntos https://t.co/qJOH1r4W63",1
"📚Necesitamos leer así que este #23deAbril he reservado dos libros: para mí 'Tea rooms', de Luisa Carnés, voz narrativa de una generación de mujeres que aún hoy nos ilumina; y para mi hija 'Contos por teléfono', de Rodari, porque la fantasía no sabe de confinamientos #DiadelLibro https://t.co/z7bTAAVb0N",0
"Preocupación polo incremento de falecidos en Galicia no día de onte, case todos maiores de residencias. Segue sendo necesario que a Xunta responda das residencias, interveña e adopte todas as medidas posibleshttps://t.co/7So42ahvyU",0
Los autónomos recibirán un nuevo pago de la prestación de 'paro' por cese de actividad este 30 de abril ⁦@gpscongreso⁩ ⁦@socialistes_cat⁩ ⁦@PSCLH⁩  https://t.co/xbI3qbueTs,0
Ya lo dijimos cuando @abalosmeco anunció que “cruzaban nuestros datos con Hacienda por si los ciudadanos de Balears hacíamos mal uso del dto de residentes”Y ahora nos tendrá en frente de nuevoSu obligación es vigilar que pasa con los precios pero:El 75% NO se toca@companybiel https://t.co/RfbrPLgsv6,0
📺 Este viernes a las 09:10 h. estaré en 'Buenos Días Andalucía' de @canalsur.🔴📡 Podrás seguirlo en directo: https://t.co/RTGNMtVDum#QuédateEnCasa#EsteVirusLoParamosUnidos https://t.co/FFbzyASxdT,0
👉@pablocasado_: “Todos los días durante la crisis han cerrado en España 6.000 empresas y han ido a un ERTE 100.000 trabajadores; el equivalente a la ciudad de Toledo”.🔴¿Por qué el Gobierno no está tomando decisiones como llevamos diciendo desde el 9 de marzo?#EnCasaConTRECE https://t.co/xF3QRrsdSP,1
"🔹 @pablocasado_: “El sindicato de enfermeras y de médicos ha denunciado por homicidio imprudente a las autoridades españolas”.👉 Vamos a esperar a que pase esta crisis para exigir responsabilidades, pero por lo menos tenemos que denunciar lo que está pasando.#EnCasaConTRECE https://t.co/52tllyGBN2",0
"Patricia Arce, alcaldesa de Vinto, Bolivia.Durante el golpe de Estado le cortaron el cabello, la golpearon y la pintaron de rojo.Ahora han allanan su domicilio ilegalmente y la detienen sin pruebas junto a sus hijos.Todo esto en medio del Covid-19https://t.co/v9rT1WJXVg",0
Tanto hablar de escudos y de rentas mínimas y 4 millones de españoles no han cobrado todavía su prestación por ERTE desde el 31 de marzo y ya les han dicho que tampoco cobran en abril. No se puede jugar con la vida de la gente que no puede llegar a fin de mes.#ElCascabel23A https://t.co/4QnicjqmNq,1
"El ""informe independiente"" que sitúa a España como el peor gestor de la crisis no existe: es un texto del gerente de una asociación de contables australianos https://t.co/4jSScjEjgI vía @eldiarioes",1
"Hoy es 24 de abril, día de conmemoración del #GenocidioArmenio. Se cumplen 105 años del primer genocidio de la época moderna que supuso la muerte de más de 1 millón y medio de armenios.Toda mi solidaridad y apoyo al pueblo armenio en este día.#armeniangenocide105 https://t.co/yd6AptnxFk",0
“Más de 5.000 euros POR HUIR de España en patera”✍🏻 @el_pais https://t.co/Sxzi8mvSA2,0
¡Buenos días! ☕️ Estas son las entrevistas de hoy:📺  9:10h @IratxeGarper en @Desayunos_tve 📻  9:00h @AranchaGlezLaya en @HoyPorHoy  📻 9:10h @gomezdcelis en @CanalSurRadio 📺 9:45h @jmrdezuribes en @120minutosTM #AhoraTocaLucharJuntos https://t.co/w4Iil0N6mU,0
Empecemos el día con buenas noticias:➡️ El 40% de los afectados malagueños por el coronavirus ya se ha curado. ➡️ Las altas de enfermos de covid19 superan el millar https://t.co/coJDk7VY2C,0
"Tasa de crecimiento del #COVID19 en #LeonEsp:Disminuye la tasa en la provincia de León hasta el (4,3%). La media de Castilla y León baja también hasta el (3,3%). La tasa de España aumenta hasta el (2,2%). https://t.co/nmgA5i1b9I",1
Ada Colau se compra un coche oficial de 47.000 euros en plena crisis.  https://t.co/bqVdrDZar5,1
Llega el lacayo del Gobierno  en tele5 a decir que Alemania tienen menos casos porque emplean mas dinero en sanidad. Omite que Grecia y Portugal gastan muchísimo menos en sanidad y están mucho mejor que España.Es otro ejemplo de bulo socialcomunista.,1
#MasMordaza El PSOE veta que tres altos cargos de Sanidad acudan al Congreso https://t.co/OFWJrnI9vw vía @ABCespana,0
¿Cómo van a ser capaces de solucionar los problemas si se niegan siquiera a reconocerlos?👉 Les decíamos que íbamos mal. Lo negaban👉 Ahora lo dice @EU_Eurostat y lo siguen negando: 🇪🇸 subió déficit en 2019 y la Admon. Central también lo aumnetó la que ella maneja)#AsíNo ⚫️ https://t.co/AoBfx3k8Hm,0
El PSOE veta que tres altos cargos de Sanidad acudan al Congreso https://t.co/d9c6ENX1AO vía @ABCespana,0
"🔴 A las 14:30h, entrevista al ministro de @consumogob Alberto Garzón (@agarzon) en 'Noticias 1' de @canalsur.📺 Síguelo en directo en https://t.co/xz7CUfCiOv https://t.co/cf2Lkd44kb",0
El PSOE veta que tres altos cargos de Sanidad acudan al CongresoNo vaya a ser que tengan un 'lapsus' y se les escape alguna verdad 🤦https://t.co/7mVdkGuMut,0
"“Transparencia total”, prometió Sánchez:👉 El PSOE veta que 3 altos cargos de Sanidad acudan al Congreso a responder a las preguntas de la oposición👉 ”Tienen mucho trabajo”, alegan👉 Una de esos altos cargos fue multada cuando salía de vacaciones en Semana Santa#AsíNo ⚫️ https://t.co/vk2noWvvm4",0
"•La ciencia desautoriza a Trump y Bolsonaro.•El ‘informe independiente’ que utilizó PP contra el Gobierno no existe.¿De qué hablan Aznar, Vargas Llosa o Rosa Díez en su manifiesto?  De restricciones y manipulación informativa.Muy acertados.https://t.co/ex8A3cbBfS",0
"¡Cada día peor!A medida que avanza la gestión del gobierno los empresarios ven más negro el futuro laboral de sus trabajadores. 👉 Más de la mitad de los empresarios prevé reducir plantilla en los próximos meses, según estudio de KPMG#AsíNo ⚫️ https://t.co/Pm15yef0TF",0
La Conselleria de Sanidad dejó de tener controlado el rastro del virus el 14 de marzo con 188 casos activos #coronavirus #Valencia #España https://t.co/XuEKLWnyAP,1
"""Voy a denunciar al Ministerio de Sanidad"".Médico que utilizó las mascarillas 'fake' de Garry Galaxy y contrajo coronavirus. https://t.co/7SBQ1n2tkX",0
El número de hospitalizaciones por #coronavirus se sitúa por debajo de las 1.000 personas en #Andalucía. La labor constante durante semanas y la inquebrantable vocación de nuestros profesionales sanitarios siguen salvando vidas. https://t.co/mh7oWOX9LW,1
Más de la mitad de los muertos en Europa han sido en residencias.El #Covid19 estará tiempo entre nosotros y por eso vamos a reorganizar el servicio sociosanitario en las residencias. El nuevo mando nos ha enseñado mucho. Nuestro cariño a los mayores y sus familias. https://t.co/iecqarJzrj,1
"📊Datos actualizados #COVID19219.764 contagios (+2.796 ⬆️1,4%)22.524 fallecidos ✅ 92.355 altas. 3.105 nuevos curados.🗣️ Fernando Simón, @sanidadgob Tenemos cifras más bajas en nuevos casos y primer día con más curados que contagios#AhoraTocaLucharJuntos https://t.co/T0khlNstWI",0
"En el último día 16 personas han muerto por #coronavirus en la CV, 12 de ellos residentes. Hay que multiplicar esfuerzos en las residencias.Las altas siguen subiendo: 421. Más de 5.800 curados a lo largo de la pandemia.Venceremos al virus, pero no olvidaremos a los fallecidos https://t.co/nu2bBHaynF",0
6 semanas de confinamiento6 semanas con Sánchez de mando único👉 “Y Sánchez sigue sin un plan para los municipios”👉 Ningún ministro fue capaz de ofrecer algún dato o propuesta a los ayuntamientos.#AsiNo ⚫️#SinPlan https://t.co/u4ZwA9N7l2,0
Una gran notícia pels Drets HumansJuicio contra Siria por crímenes de lesa humanidad | Euronews https://t.co/YBOYfFjd3n,0
Madrid solo ha utilizado 18.000 de los 300.000 test rápidos que recibió | Radio Madrid | Cadena SER ⁦⁦@gpscongreso⁩ ⁦@socialistes_cat⁩ ⁦@PSCLH⁩  https://t.co/3v94c2GP2U,1
➡️73 fallecidos menos que ayer➡️3105 curados más ➡️11 C.Autónomas con 2 o menos ingresados nuevos en UCIEsta guerra la vamos a ganar,0
92.355 curados de #Covid_19 Por primera vez desde el inicio de la pandemia en España hay más curados que aún infectados.,1
➡️ Plan de choque contra la precariedad en la sanidad.➡️ Estabilización de las plantillas.➡️ Aumento de la inversión  pública 📽⏬ https://t.co/irlB3FXV6k,0
"El traspaso de la gestión de las clases pasivas al @inclusiongob se estableció en enero en el RD 2/2020  y lo expliqué en el Congreso. Lo aprobado esta semana simplemente da cumplimiento a ese traspaso y, en ningún caso, supone una merma de derechos para sus beneficiarios https://t.co/eCYsdExQmY",0
Buenas noticias que hacen más importante que nunca seguir siendo responsables. El número de curados en las últimas 24 horas supera por primera vez a los nuevos contagios notificados #EsteVirusLoParamosUnidos #AhoraTocaLucharJuntos https://t.co/2hNAcHjJD4,0
"Disminuye la tasa de crecimiento del #COVID19 en la provincia de #LeonEsp hasta el 2,5%.Ya tenemos 92355 recuperados, 1212 en la provincia de León ❤️.Venceremos. 💪#EsteVirusLosParamosUnidos https://t.co/hG8YaEr05A",1
"Leo algún titular que dice que @vox_es rectifica y acepta participar en la Comisión del Congreso de control del Gobierno ante el Coronavirus. No. El PP adoptó la exigencia de @Santi_ABASCAL del 4 de abril, y el PSOE la aceptó. Que los demás acepten nuestras ideas es buena noticia https://t.co/JLJ17A37Bp",1
"🥀🚨El @PSOE BLOQUEA la comparecencia en el Parlamento de la administradora de @rtve 📺👉🏻 por su salud se planteaba la comparecencia telemática de Rosa Mª Mateo, que el presidente de comisión (Cosculluela @PSOEHuesca ) no ha admitido 🤐Seguiremos denunciando la #manipulaciónRTVE https://t.co/kiQ7LxPgI9",0
Resultados consecuencia del gran ejercicio de responsabilidad de la inmensa mayoría. Habrá a quien no le gusten. Ya vereis los nervios. El número de curados en las últimas 24 horas supera por primera vez a los nuevos contagios notificados https://t.co/hvFrBrAggF,0
"Hemos logrado la primera victoria: Más curados que contagiados ➡️ Ahora sí, estamos doblegando la curva.Máxima prudencia, pero hay que poner en valor este dato.La cifra de fallecidos es la más baja en un mes.🗣️ @salvadorilla #CMin#AhoraTocaLucharJuntos https://t.co/SA6lF98nfo",0
"El ministro @salvadorilla anuncia que por primera vez el número de curados en las últimas 24 horas supera al número de contagiados. Al tener más curados que contagiados, está vez sí, estamos doblegando la curva. #EsteVirusLoParamosUnidos https://t.co/g1x5wz70uE",0
🏛️ El pasado martes el #CMin dio luz verde a un RD (15/2020) que incluía varias disposiciones para completar el traspaso de prestaciones de clases pasivas al ministerio de @inclusiongob.  #AhoraTocaLucharJuntos https://t.co/LHJvZhjWKs,0
"📰 El @GPPopular pide a la ministra de Igualdad que aclare varias contrataciones polémicas de su Departamento, así como los expedientes y otros datos de dos licitaciones por valor de más de 225.000 euros. https://t.co/U4w4t1PpJO",0
Inditex transporta gratis para el Gobierno material sanitario valorado en 457 millones de euros. ¡Gracias! https://t.co/nivTyNjVmY,0
La diferencia entre parar un desahucio y atropellar armado a dos guardias civiles. 👇🏾“La Audiencia de Teruel absuelve al nieto de Franco del atropello a dos guardias civiles” https://t.co/7qFG8kVOT2,0
Illa manipula la estadística para anunciar que hay más curados que positivosNo hay más altas que nuevos casos: sanidad ha hecho desaparecer más de 11.000 positivos https://t.co/BnuQek3rib,1
"Galicia, primera comunidad autónoma en realizar su propio estudio epidemiológico para detectar el coronavirus con más de 100.000 test https://t.co/vFofdgNlM4",1
👉🏻Casado propone una medida sobre el coronavirus que el Gobierno tomó hace 41 días | El Huffington Post #ridículo  https://t.co/59zASUdYVz,0
Los municipios andaluces de 1.501 a 5.000 habitantes recibirán un total de 6 millones de euros para hacer frente a las consecuencias del #Covid_19. Esta medida de la Consejería de Administración Local será aprobada la próxima semana en Consejo de Gobierno. Seguimos trabajando. https://t.co/6mJQMsfkEF,0
"Hoy el #Aplausosolidario es desde el Gobierno de Cantabria, en el lado de la calle Bonifaz https://t.co/utEgkaDvJ0",0
"📺 ""Ya partíamos de una situación de vulnerabilidad para las mujeres, en España hay un millón y medio de familias que están a cargo de una mujer y por eso en el Ministerio de igualdad hemos puesto todos los medios para protegerlas"". @IreneMontero en #IreneMonteroRegresaELF https://t.co/uIbN9WB8Et",0
"➡️El Gobierno ha comenzado a distribuir este viernes a las comunidades autónomas 793.200 test rápidos de detección de  anticuerpos, q se unen a los más de 2 millones ya repartidos Desde que comenzó la crisis del Covid-19, han llegado a las CCAA un total de 2.802.400 unidades🦠",0
Si eres de los que amaste (adivina...) a la protagonista de la primera peli de Steven Sodenbergh es imposible no amar esta escena con su hija. Siempre #cine siempre #cultura Cliff Booth &amp; Pussycat Car Scene [Once Upon a Time in Hollywood] https://t.co/Rnv8KgYU27 via @YouTube https://t.co/6tNMFY4ji4,0
España más cerca de pedir el rescate: No hay dinero en Disneylandia https://t.co/qBQpaS4jtK vía @expansioncom,0
➡️ Hoy se han empezado a distribuir 793.200 tests rápidos de detección de anticuerpos. ➡️ Esta partida es la primera de los cinco millones de tests adquiridos por el Ministerio de Sanidad días atrás.➡️ Se unen a los más de dos millones que ya se repartieron las pasadas semanas,0
"El Gobierno ha comenzado a distribuir este viernes a las CCAA 793.200 test rápidos de detección de  anticuerpos, que se unen a la partida de más de dos millones que ya ha repartido a las Comunidades Autónomas #COVID19 #AhoraTocaLucharJuntos",0
El PP urge a Sánchez un “plan de reactivación económica y protección del sector turístico” para “salvar negocios y empleos” en la provincia | Populares Granada https://t.co/x41uHaqAjX,0
El PSOE veta que tres altos cargos de Sanidad acudan al Congreso https://t.co/wfHtNHnY6S vía @ABCespana,0
Un test aleatorio en un batallón de la UME de 22 miembros da un 90% de positivos (20). https://t.co/ITtmhpRM0i,1
Y siguen abandonados!!España es el país con más contagios entre el personal sanitario via @el_pais https://t.co/uZ8hLvAnvc,0
"Industria impuso la empresa del ex cargo de ZP para fabricar 5.000 respiradores por 36 millones.Y a las empresas vecinas del Ministro de Sanidad,radio de 30KMs...Casualidad?? https://t.co/nEh1xHqeaq",0
